#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: filescan
# Plugin Description: Pool scanner for file objects
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" filescan --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
Offset(P)            #Ptr   #Hnd Access Name
0x000000013fd0b800      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\KernelBase.dll.mui
0x000000013fd0c890      4      0 R--rwd \Device\HarddiskVolume1\Windows\Prefetch\TRUSTEDINSTALLER.EXE-031B6478.pf
0x000000013fd0d7e0      9      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sppcomapi.dll
0x000000013fd0e580     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd0ec10     12      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\msxml3.dll
0x000000013fd0ed60     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\d3d10core.dll
0x000000013fd0f600      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\PhotoMetadataHandler.dll
0x000000013fd0fe60      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd13070     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_inf_termservice_0409_f96d648f6bc76413.cdf-ms
0x000000013fd13310     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_inf_.netframework_0409_fd6b70814927192f.cdf-ms
0x000000013fd13b40     13      0 R--rwd \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\VBA\VBA7.1\1033\VBE7INTL.DLL
0x000000013fd14440      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd147b0     13      0 R--rwd \Device\HarddiskVolume1\Windows\SoftwareDistribution\Download\216b319cee23dc209928b2f16aeceb2e\mso-x-none.cab
0x000000013fd14da0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_winbioplugins_en-us_4600b46a9eff5ffa.cdf-ms
0x000000013fd152c0     15      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Roaming\Slack\Cache\data_0
0x000000013fd15870     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Print Management.lnk
0x000000013fd174d0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_speech_speechux_bf4b53e8d47da913.cdf-ms
0x000000013fd17920      7      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\WindowsCodecs.dll
0x000000013fd17bd0     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\consent.exe.mui
0x000000013fd17f20      9      0 R--rwd \Device\HarddiskVolume1\Windows\AppPatch\AppPatch64\AcLayers.dll
0x000000013fd18dc0     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ieframe.dll
0x000000013fd19070     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\iSCSI Initiator.lnk
0x000000013fd19940     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wlanhlp.dll
0x000000013fd1ac00     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_syswow64_drivers_193c6528ad70a5e7.cdf-ms
0x000000013fd1bb30      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd1be60     16      0 R--rwd \Device\HarddiskVolume1\Windows\Web\Wallpaper\Nature\Desktop.ini
0x000000013fd1e380     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_et-ee_429cb6e884dc9948.cdf-ms
0x000000013fd1e870     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Task Scheduler.lnk
0x000000013fd1ef20      8      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.0\icudtl.dat
0x000000013fd224c0     10      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Network Action Predictor
0x000000013fd229f0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_diagnostics_system_devicecenter_0e1655bf357f4c22.cdf-ms
0x000000013fd22f20     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_migwiz_postmigres_data_8383ed297796e30e.cdf-ms
0x000000013fd23270      9      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\WindowsCodecsExt.dll
0x000000013fd235e0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_spool_prtprocs_x64_bfba530a0f4e6934.cdf-ms
0x000000013fd23b70     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_diagnostics_system_device_9d2d754600160183.cdf-ms
0x000000013fd26070      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\drvstore.dll
0x000000013fd27780      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sppcext.dll
0x000000013fd28270     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_en-us_licenses_eval_professionale_9cb528bb523eb560.cdf-ms
0x000000013fd287d0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\program_files_common_files_microsoft_shared_ink_zh-cn_b1fdda05de3132de.cdf-ms
0x000000013fd28d00     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_syswow64_migwiz_dlmanifests_bitsextensions-server_dac37e08748fde2b.cdf-ms
0x000000013fd294f0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_en-us_licenses_default_homepremiume_26b2adbf8ffe6aeb.cdf-ms
0x000000013fd29a20      7      0 R--rwd \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\chrome_watcher.dll
0x000000013fd2a140      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd2aac0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd2add0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd2b400     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_migwiz_postmigres_web_997c3ff186280ede.cdf-ms
0x000000013fd2b930     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_syswow64_speech_speechux_en-us_5ef9c8a3dad5e04b.cdf-ms
0x000000013fd2be60     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_inf_msdtc_bridge_3.0.0.0_0409_5d6037fd7f35c3ab.cdf-ms
0x000000013fd2c160     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\fveui.dll
0x000000013fd2f140     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_diagnostics_system_networking_en-us_9db86426234993c3.cdf-ms
0x000000013fd2f670     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\program_files_windows_defender_en-us_a607fb510b9fff95.cdf-ms
0x000000013fd2ff20     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_spp_tokens_channels_ocur_c1b54526a616e8b6.cdf-ms
0x000000013fd30070     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wscapi.dll
0x000000013fd301d0     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ELSCore.dll
0x000000013fd30750     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\Syncreg.dll
0x000000013fd30c80      1      1 RWDr-d \Device\HarddiskVolume1\Windows\System32\LogFiles\WMI\RtBackup\EtwRTMsMpPsSession7.etl
0x000000013fd31370     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msimg32.dll
0x000000013fd31720      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\elslad.dll
0x000000013fd31870      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000013fd31f20     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\regsvr32.exe
0x000000013fd32160      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\KernelBase.dll.mui
0x000000013fd32370      2      1 ------ \Device\Afd\Endpoint
0x000000013fd32620      2      1 ------ \Device\Afd\Endpoint
0x000000013fd32980     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\McxDriv.dll
0x000000013fd32e60     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\NlsLexicons0009.dll
0x000000013fd334d0      3      1 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates
0x000000013fd33620     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\NlsData0009.dll
0x000000013fd33830      1      1 -WD--- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\IMpService925A3ACA-C353-458A-AC8D-A7E5EB378092.lock
0x000000013fd33a40      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wups2.dll
0x000000013fd33c50      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wbem\WMIADAP.exe
0x000000013fd33e60     18      1 R----- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Scans\History\CacheManager\MpSfc.bin
0x000000013fd342c0     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\C_1256.NLS
0x000000013fd34410     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mssph.dll
0x000000013fd346e0     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\NaturalLanguage6.dll
0x000000013fd348f0     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mspatcha.dll
0x000000013fd34f20     33      1 RW-rw- \Device\HarddiskVolume1\Windows\WindowsUpdate.log
0x000000013fd35440     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wscisvif.dll
0x000000013fd355f0     16      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\stdole2.tlb
0x000000013fd35d10      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\NlsData0000.dll
0x000000013fd35f20     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wuaueng.dll
0x000000013fd362a0     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\ShapeCollector.lnk
0x000000013fd36c40     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\vmictimeprovider.dll
0x000000013fd38ba0      9      0 R--rwd \Device\HarddiskVolume1\Windows\System32\systemcpl.dll
0x000000013fd394c0     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell (x86).lnk
0x000000013fd399f0     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Security Configuration Management.lnk
0x000000013fd39f20     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell ISE.lnk
0x000000013fd3a2c0      7      0 R--r-- \Device\HarddiskVolume1\Windows\System32\wuaueng.dll
0x000000013fd3b070     11      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\nlaapi.dll
0x000000013fd3daf0     10      0 R--rwd \Device\HarddiskVolume1\Windows\System32\advpack.dll
0x000000013fd3ea50      2      1 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Roaming\Microsoft\Credentials
0x000000013fd40910     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wercplsupport.dll
0x000000013fd40c40     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sppcomapi.dll
0x000000013fd41cb0     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\VAN.dll
0x000000013fd42830     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\HelpPaneProxy.dll
0x000000013fd42b80      9      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ActionCenterCPL.dll
0x000000013fd44420     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wuapp.exe
0x000000013fd459f0     10      0 R--rwd \Device\HarddiskVolume1\Windows\System32\WPDShServiceObj.dll
0x000000013fd45f20     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\d3d10.dll
0x000000013fd47460      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\appinfo.dll
0x000000013fd48650     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_diagnostics_system_performance_en-us_0e192682c5b12037.cdf-ms
0x000000013fd48c40     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_en-us_licenses_oem_starter_151ea2a70dab9296.cdf-ms
0x000000013fd492b0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd4a070     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_ar-sa_3b02d130904371b4.cdf-ms
0x000000013fd4a520     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_boot_efi_en-us_c5188f0d01cb31d2.cdf-ms
0x000000013fd4c870     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Roaming\Microsoft\Protect\S-1-5-21-4288132831-552422005-3632184702-1000\Preferred
0x000000013fd4cda0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\program_files_common_files_microsoft_shared_ink_bg-bg_84629670229a1823.cdf-ms
0x000000013fd4eb90     14      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\000005.ldb
0x000000013fd4ef20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd51070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd51c10      3      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd573e0      9      0 RW-rwd \Device\HarddiskVolumeShadowCopy1\$Mft
0x000000013fd57d20     17      0 RW-rwd \Device\HarddiskVolumeShadowCopy1\$BitMap
0x000000013fd583d0     12      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\d3d11.dll
0x000000013fd5a2b0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd5d710     15      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\api-ms-win-downlevel-shell32-l1-1-0.dll
0x000000013fd5dd00     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_boot_pcat_el-gr_da43f0fe296cebfd.cdf-ms
0x000000013fd5fc10     13      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\atl.dll
0x000000013fd61690     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\w32time.dll
0x000000013fd63bd0     12      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\gpapi.dll
0x000000013fd641e0     13      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\wship6.dll
0x000000013fd648e0     13      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\rasadhlp.dll
0x000000013fd65840     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sxsstore.dll
0x000000013fd65bc0      9      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\mshtmlmedia.dll
0x000000013fd65d10     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\d3d10warp.dll
0x000000013fd65f20      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dpx.dll
0x000000013fd67070      9      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\mfplat.dll
0x000000013fd674b0     13      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\avrt.dll
0x000000013fd69680     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\slui.exe.mui
0x000000013fd69d00      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\swprv.dll
0x000000013fd6b440     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Shortcuts
0x000000013fd6b970     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_inetsrv_e6240a381854fe3d.cdf-ms
0x000000013fd6bf20     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_media_garden_6cea56938e5bd6b1.cdf-ms
0x000000013fd6dbc0     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\d3d9.dll
0x000000013fd6e3d0     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\fms.dll
0x000000013fd6f070     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dxva2.dll
0x000000013fd6f200      5      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\jsIntl.dll
0x000000013fd6fd00      9      0 R--rwd \Device\HarddiskVolume1\Windows\System32\inetcpl.cpl
0x000000013fd70070     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\odbcad32.exe
0x000000013fd70720     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wscproxystub.dll
0x000000013fd71070     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd71250     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\94308059B57B3142E455B38A6EB92015
0x000000013fd71f20     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_nl-nl_53b6f9bc6b35343b.cdf-ms
0x000000013fd725c0     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\adsldpc.dll
0x000000013fd72ce0     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msxml3r.dll
0x000000013fd739c0     12      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\cryptnet.dll
0x000000013fd74b60     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\fontsub.dll
0x000000013fd74ed0      1      1 R--r-d \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3\comctl32.dll.mui
0x000000013fd75070     31      0 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Session Storage\000040.log
0x000000013fd753b0      2      1 RW-r-- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Microsoft\Windows\UsrClass.dat{3fd2f15d-82a0-11ea-82e9-001a7dda710a}.TM.blf
0x000000013fd75730      2      1 R--rwd \Device\HarddiskVolume1\Users\Public\Desktop
0x000000013fd76670     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mshtml.dll
0x000000013fd77250     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd79280     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_media_landscape_e9488ca8249a3acf.cdf-ms
0x000000013fd79870     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_boot_pcat_zh-tw_d74f4ee430136b4c.cdf-ms
0x000000013fd79e60     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_icsxml_1f8f393b196e65ae.cdf-ms
0x000000013fd7b4a0     11      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\winspool.drv
0x000000013fd7baf0     11      0 R--rwd \Device\HarddiskVolume1\Windows\AppPatch\AcLayers.dll
0x000000013fd7c690     12      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Favicons
0x000000013fd7cbc0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_boot_pcat_en-us_da440b72296cc45e.cdf-ms
0x000000013fd7ce10     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Media Player.lnk
0x000000013fd7f780      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msmpeg2vdec.dll
0x000000013fd7ff20      9      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mstsc.exe
0x000000013fd803b0     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows DVD Maker.lnk
0x000000013fd808e0     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Paint.lnk
0x000000013fd80e10     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\XPS Viewer.lnk
0x000000013fd82330      2      1 RW-rw- \Device\clfs\Device\HarddiskVolume1\Users\Warren\AppData\Local\Microsoft\Windows\UsrClass.dat{3fd2f15d-82a0-11ea-82e9-001a7dda710a}.TM
0x000000013fd832a0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_tr-tr_5f1dd1e45a1af0a7.cdf-ms
0x000000013fd839f0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_boot_efi_pt-pt_d9ffb3b8e2707b6d.cdf-ms
0x000000013fd83f20     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_syswow64_pt-pt_b33e8f5c583e6983.cdf-ms
0x000000013fd84140     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\WinSATAPI.dll.mui
0x000000013fd842f0      9      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msiexec.exe
0x000000013fd84440      9      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\winhttp.dll
0x000000013fd846f0     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msimsg.dll
0x000000013fd85300     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_syswow64_sppui_b8f1e21e4fb16c27.cdf-ms
0x000000013fd85830     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_inf_bits_0409_a03dbeed63e8350a.cdf-ms
0x000000013fd85d00     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_migwiz_dlmanifests_microsoft-windows-adfs-dl_893986f097ae8ea9.cdf-ms
0x000000013fd862a0     16      0 R--rwd \Device\HarddiskVolume1\Users\Public\Libraries\desktop.ini
0x000000013fd86720      3      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\Office15\PROOF\msspell7.dll
0x000000013fd87840     13      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\msiexec.exe
0x000000013fd87b50      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wuauclt.exe
0x000000013fd88f20      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sqlcese30.dll
0x000000013fd89070     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\p2pcollab.dll
0x000000013fd89870     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\bitsprx4.dll
0x000000013fd8ac10      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fd8bf20      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757
0x000000013fd8f0c0     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\displayswitch.lnk
0x000000013fd8f5f0     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Fax and Scan.lnk
0x000000013fd93a40     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\E5FC0CE40143CFF019052D0071CA21AE
